년,월,연월코드,날짜,분기,분기명,시도,시군구,등록외국인수
2025,3,202503,2025-03-01,1,Q1,충청남도,계룡시,286
2025,4,202504,2025-04-01,2,Q2,충청남도,계룡시,289
2025,5,202505,2025-05-01,2,Q2,충청남도,계룡시,291
2025,6,202506,2025-06-01,2,Q2,충청남도,계룡시,296
2025,7,202507,2025-07-01,3,Q3,충청남도,계룡시,293
2025,8,202508,2025-08-01,3,Q3,충청남도,계룡시,290
2025,9,202509,2025-09-01,3,Q3,충청남도,계룡시,282
2025,10,202510,2025-10-01,4,Q4,충청남도,계룡시,277
2025,11,202511,2025-11-01,4,Q4,충청남도,계룡시,275
2025,12,202512,2025-12-01,4,Q4,충청남도,계룡시,284
2026,1,202601,2026-01-01,1,Q1,충청남도,계룡시,289
2026,2,202602,2026-02-01,1,Q1,충청남도,계룡시,290
2022,1,202201,2022-01-01,1,Q1,충청남도,공주시,1926
2022,2,202202,2022-02-01,1,Q1,충청남도,공주시,1888
2022,3,202203,2022-03-01,1,Q1,충청남도,공주시,1890
2022,4,202204,2022-04-01,2,Q2,충청남도,공주시,1896
2022,5,202205,2022-05-01,2,Q2,충청남도,공주시,1901
2022,6,202206,2022-06-01,2,Q2,충청남도,공주시,1916
2022,7,202207,2022-07-01,3,Q3,충청남도,공주시,1948
2022,8,202208,2022-08-01,3,Q3,충청남도,공주시,1982
2022,9,202209,2022-09-01,3,Q3,충청남도,공주시,2007
2022,10,202210,2022-10-01,4,Q4,충청남도,공주시,2023
2022,11,202211,2022-11-01,4,Q4,충청남도,공주시,2104
2022,12,202212,2022-12-01,4,Q4,충청남도,공주시,2153
2023,1,202301,2023-01-01,1,Q1,충청남도,공주시,2122
2023,2,202302,2023-02-01,1,Q1,충청남도,공주시,2099
2023,3,202303,2023-03-01,1,Q1,충청남도,공주시,2102
2023,4,202304,2023-04-01,2,Q2,충청남도,공주시,2135
2023,5,202305,2023-05-01,2,Q2,충청남도,공주시,2228
2023,6,202306,2023-06-01,2,Q2,충청남도,공주시,2274
2023,7,202307,2023-07-01,3,Q3,충청남도,공주시,2278
2023,8,202308,2023-08-01,3,Q3,충청남도,공주시,2284
2023,9,202309,2023-09-01,3,Q3,충청남도,공주시,2343
2023,10,202310,2023-10-01,4,Q4,충청남도,공주시,2462
2023,11,202311,2023-11-01,4,Q4,충청남도,공주시,2441
2023,12,202312,2023-12-01,4,Q4,충청남도,공주시,2420
2024,1,202401,2024-01-01,1,Q1,충청남도,공주시,2341
2024,2,202402,2024-02-01,1,Q1,충청남도,공주시,2308
2024,3,202403,2024-03-01,1,Q1,충청남도,공주시,2390
2024,4,202404,2024-04-01,2,Q2,충청남도,공주시,2511
2024,5,202405,2024-05-01,2,Q2,충청남도,공주시,2641
2024,6,202406,2024-06-01,2,Q2,충청남도,공주시,2684
2024,7,202407,2024-07-01,3,Q3,충청남도,공주시,2710
2024,8,202408,2024-08-01,3,Q3,충청남도,공주시,2685
2024,9,202409,2024-09-01,3,Q3,충청남도,공주시,2797
2024,10,202410,2024-10-01,4,Q4,충청남도,공주시,2926
2024,11,202411,2024-11-01,4,Q4,충청남도,공주시,2877
2024,12,202412,2024-12-01,4,Q4,충청남도,공주시,2845
2025,1,202501,2025-01-01,1,Q1,충청남도,공주시,2780
2025,2,202502,2025-02-01,1,Q1,충청남도,공주시,2719
2025,3,202503,2025-03-01,1,Q1,충청남도,공주시,2775
2025,4,202504,2025-04-01,2,Q2,충청남도,공주시,2930
2025,5,202505,2025-05-01,2,Q2,충청남도,공주시,3197
2025,6,202506,2025-06-01,2,Q2,충청남도,공주시,3260
2025,7,202507,2025-07-01,3,Q3,충청남도,공주시,3257
2025,8,202508,2025-08-01,3,Q3,충청남도,공주시,3213
2025,9,202509,2025-09-01,3,Q3,충청남도,공주시,3259
2025,10,202510,2025-10-01,4,Q4,충청남도,공주시,3395
2025,11,202511,2025-11-01,4,Q4,충청남도,공주시,3299
2025,12,202512,2025-12-01,4,Q4,충청남도,공주시,3237
2026,1,202601,2026-01-01,1,Q1,충청남도,공주시,3166
2026,2,202602,2026-02-01,1,Q1,충청남도,공주시,3101
2022,1,202201,2022-01-01,1,Q1,충청남도,금산군,1899
2022,2,202202,2022-02-01,1,Q1,충청남도,금산군,1888
2022,3,202203,2022-03-01,1,Q1,충청남도,금산군,1891
2022,4,202204,2022-04-01,2,Q2,충청남도,금산군,1920
2022,5,202205,2022-05-01,2,Q2,충청남도,금산군,1932
2022,6,202206,2022-06-01,2,Q2,충청남도,금산군,1944
2022,7,202207,2022-07-01,3,Q3,충청남도,금산군,2006
2022,8,202208,2022-08-01,3,Q3,충청남도,금산군,2093
2022,9,202209,2022-09-01,3,Q3,충청남도,금산군,2200
2022,10,202210,2022-10-01,4,Q4,충청남도,금산군,2293
2022,11,202211,2022-11-01,4,Q4,충청남도,금산군,2370
2022,12,202212,2022-12-01,4,Q4,충청남도,금산군,2407
2023,1,202301,2023-01-01,1,Q1,충청남도,금산군,2372
2023,2,202302,2023-02-01,1,Q1,충청남도,금산군,2359
2023,3,202303,2023-03-01,1,Q1,충청남도,금산군,2439
2023,4,202304,2023-04-01,2,Q2,충청남도,금산군,2535
2023,5,202305,2023-05-01,2,Q2,충청남도,금산군,2606
2023,6,202306,2023-06-01,2,Q2,충청남도,금산군,2707
2023,7,202307,2023-07-01,3,Q3,충청남도,금산군,2843
2023,8,202308,2023-08-01,3,Q3,충청남도,금산군,2901
2023,9,202309,2023-09-01,3,Q3,충청남도,금산군,2977
2023,10,202310,2023-10-01,4,Q4,충청남도,금산군,3003
2023,11,202311,2023-11-01,4,Q4,충청남도,금산군,2958
2023,12,202312,2023-12-01,4,Q4,충청남도,금산군,2901
2024,1,202401,2024-01-01,1,Q1,충청남도,금산군,2845
2024,2,202402,2024-02-01,1,Q1,충청남도,금산군,2779
2024,3,202403,2024-03-01,1,Q1,충청남도,금산군,2740
2024,4,202404,2024-04-01,2,Q2,충청남도,금산군,2838
2024,5,202405,2024-05-01,2,Q2,충청남도,금산군,2996
2024,6,202406,2024-06-01,2,Q2,충청남도,금산군,3192
2024,7,202407,2024-07-01,3,Q3,충청남도,금산군,3375
2024,8,202408,2024-08-01,3,Q3,충청남도,금산군,3409
2024,9,202409,2024-09-01,3,Q3,충청남도,금산군,3537
2024,10,202410,2024-10-01,4,Q4,충청남도,금산군,3588
2024,11,202411,2024-11-01,4,Q4,충청남도,금산군,3472
2024,12,202412,2024-12-01,4,Q4,충청남도,금산군,3304
2025,1,202501,2025-01-01,1,Q1,충청남도,금산군,3154
2025,2,202502,2025-02-01,1,Q1,충청남도,금산군,3094
2025,3,202503,2025-03-01,1,Q1,충청남도,금산군,3145
2025,4,202504,2025-04-01,2,Q2,충청남도,금산군,3382
2025,5,202505,2025-05-01,2,Q2,충청남도,금산군,3547
2025,6,202506,2025-06-01,2,Q2,충청남도,금산군,3709
2025,7,202507,2025-07-01,3,Q3,충청남도,금산군,3772
2025,8,202508,2025-08-01,3,Q3,충청남도,금산군,3828
2025,9,202509,2025-09-01,3,Q3,충청남도,금산군,3943
2025,10,202510,2025-10-01,4,Q4,충청남도,금산군,3909
2025,11,202511,2025-11-01,4,Q4,충청남도,금산군,3685
2025,12,202512,2025-12-01,4,Q4,충청남도,금산군,3467
2026,1,202601,2026-01-01,1,Q1,충청남도,금산군,3406
2026,2,202602,2026-02-01,1,Q1,충청남도,금산군,3383
2022,1,202201,2022-01-01,1,Q1,충청남도,논산시,3683
2022,2,202202,2022-02-01,1,Q1,충청남도,논산시,3653
2022,3,202203,2022-03-01,1,Q1,충청남도,논산시,3634
2022,4,202204,2022-04-01,2,Q2,충청남도,논산시,3715
2022,5,202205,2022-05-01,2,Q2,충청남도,논산시,3745
2022,6,202206,2022-06-01,2,Q2,충청남도,논산시,3829
2022,7,202207,2022-07-01,3,Q3,충청남도,논산시,3901
2022,8,202208,2022-08-01,3,Q3,충청남도,논산시,3929
2022,9,202209,2022-09-01,3,Q3,충청남도,논산시,4109
2022,10,202210,2022-10-01,4,Q4,충청남도,논산시,4206
2022,11,202211,2022-11-01,4,Q4,충청남도,논산시,4398
2022,12,202212,2022-12-01,4,Q4,충청남도,논산시,4526
2023,1,202301,2023-01-01,1,Q1,충청남도,논산시,4585
2023,2,202302,2023-02-01,1,Q1,충청남도,논산시,4582
2023,3,202303,2023-03-01,1,Q1,충청남도,논산시,4690
2023,4,202304,2023-04-01,2,Q2,충청남도,논산시,4836
2023,5,202305,2023-05-01,2,Q2,충청남도,논산시,4918
2023,6,202306,2023-06-01,2,Q2,충청남도,논산시,5021
2023,7,202307,2023-07-01,3,Q3,충청남도,논산시,5092
2023,8,202308,2023-08-01,3,Q3,충청남도,논산시,5113
2023,9,202309,2023-09-01,3,Q3,충청남도,논산시,5238
2023,10,202310,2023-10-01,4,Q4,충청남도,논산시,5338
2023,11,202311,2023-11-01,4,Q4,충청남도,논산시,5388
2023,12,202312,2023-12-01,4,Q4,충청남도,논산시,5403
2024,1,202401,2024-01-01,1,Q1,충청남도,논산시,5488
2024,2,202402,2024-02-01,1,Q1,충청남도,논산시,5563
2024,3,202403,2024-03-01,1,Q1,충청남도,논산시,5678
2024,4,202404,2024-04-01,2,Q2,충청남도,논산시,5911
2024,5,202405,2024-05-01,2,Q2,충청남도,논산시,6284
2024,6,202406,2024-06-01,2,Q2,충청남도,논산시,6338
2024,7,202407,2024-07-01,3,Q3,충청남도,논산시,6409
2024,8,202408,2024-08-01,3,Q3,충청남도,논산시,6480
2024,9,202409,2024-09-01,3,Q3,충청남도,논산시,6506
2024,10,202410,2024-10-01,4,Q4,충청남도,논산시,6483
2024,11,202411,2024-11-01,4,Q4,충청남도,논산시,6399
2024,12,202412,2024-12-01,4,Q4,충청남도,논산시,6411
2025,1,202501,2025-01-01,1,Q1,충청남도,논산시,6423
2025,2,202502,2025-02-01,1,Q1,충청남도,논산시,6480
2025,3,202503,2025-03-01,1,Q1,충청남도,논산시,6589
2025,4,202504,2025-04-01,2,Q2,충청남도,논산시,6905
2025,5,202505,2025-05-01,2,Q2,충청남도,논산시,7020
2025,6,202506,2025-06-01,2,Q2,충청남도,논산시,7153
2025,7,202507,2025-07-01,3,Q3,충청남도,논산시,7097
2025,8,202508,2025-08-01,3,Q3,충청남도,논산시,7148
2025,9,202509,2025-09-01,3,Q3,충청남도,논산시,7181
2025,10,202510,2025-10-01,4,Q4,충청남도,논산시,7405
2025,11,202511,2025-11-01,4,Q4,충청남도,논산시,7388
2025,12,202512,2025-12-01,4,Q4,충청남도,논산시,7445
2026,1,202601,2026-01-01,1,Q1,충청남도,논산시,7625
2026,2,202602,2026-02-01,1,Q1,충청남도,논산시,7606
2022,1,202201,2022-01-01,1,Q1,충청남도,당진시,5074
2022,2,202202,2022-02-01,1,Q1,충청남도,당진시,5040
2022,3,202203,2022-03-01,1,Q1,충청남도,당진시,5021
2022,4,202204,2022-04-01,2,Q2,충청남도,당진시,5045
2022,5,202205,2022-05-01,2,Q2,충청남도,당진시,5058
2022,6,202206,2022-06-01,2,Q2,충청남도,당진시,5150
2022,7,202207,2022-07-01,3,Q3,충청남도,당진시,5223
2022,8,202208,2022-08-01,3,Q3,충청남도,당진시,5325
2022,9,202209,2022-09-01,3,Q3,충청남도,당진시,5458
2022,10,202210,2022-10-01,4,Q4,충청남도,당진시,5587
2022,11,202211,2022-11-01,4,Q4,충청남도,당진시,5742
2022,12,202212,2022-12-01,4,Q4,충청남도,당진시,5826
2023,1,202301,2023-01-01,1,Q1,충청남도,당진시,5860
2023,2,202302,2023-02-01,1,Q1,충청남도,당진시,5892
2023,3,202303,2023-03-01,1,Q1,충청남도,당진시,6066
2023,4,202304,2023-04-01,2,Q2,충청남도,당진시,6246
2023,5,202305,2023-05-01,2,Q2,충청남도,당진시,6497
2023,6,202306,2023-06-01,2,Q2,충청남도,당진시,6677
2023,7,202307,2023-07-01,3,Q3,충청남도,당진시,6716
2023,8,202308,2023-08-01,3,Q3,충청남도,당진시,6798
2023,9,202309,2023-09-01,3,Q3,충청남도,당진시,7018
2023,10,202310,2023-10-01,4,Q4,충청남도,당진시,7174
2023,11,202311,2023-11-01,4,Q4,충청남도,당진시,7332
2023,12,202312,2023-12-01,4,Q4,충청남도,당진시,7322
2024,1,202401,2024-01-01,1,Q1,충청남도,당진시,7234
2024,2,202402,2024-02-01,1,Q1,충청남도,당진시,7264
2024,3,202403,2024-03-01,1,Q1,충청남도,당진시,7390
2024,4,202404,2024-04-01,2,Q2,충청남도,당진시,7648
2024,5,202405,2024-05-01,2,Q2,충청남도,당진시,7894
2024,6,202406,2024-06-01,2,Q2,충청남도,당진시,7974
2024,7,202407,2024-07-01,3,Q3,충청남도,당진시,8115
2024,8,202408,2024-08-01,3,Q3,충청남도,당진시,8268
2024,9,202409,2024-09-01,3,Q3,충청남도,당진시,8407
2024,10,202410,2024-10-01,4,Q4,충청남도,당진시,8524
2024,11,202411,2024-11-01,4,Q4,충청남도,당진시,8470
2024,12,202412,2024-12-01,4,Q4,충청남도,당진시,8101
2025,1,202501,2025-01-01,1,Q1,충청남도,당진시,7996
2025,2,202502,2025-02-01,1,Q1,충청남도,당진시,8129
2025,3,202503,2025-03-01,1,Q1,충청남도,당진시,8309
2025,4,202504,2025-04-01,2,Q2,충청남도,당진시,8719
2025,5,202505,2025-05-01,2,Q2,충청남도,당진시,9052
2025,6,202506,2025-06-01,2,Q2,충청남도,당진시,9339
2025,7,202507,2025-07-01,3,Q3,충청남도,당진시,9333
2025,8,202508,2025-08-01,3,Q3,충청남도,당진시,9392
2025,9,202509,2025-09-01,3,Q3,충청남도,당진시,9566
2025,10,202510,2025-10-01,4,Q4,충청남도,당진시,9679
2025,11,202511,2025-11-01,4,Q4,충청남도,당진시,9378
2025,12,202512,2025-12-01,4,Q4,충청남도,당진시,9019
2026,1,202601,2026-01-01,1,Q1,충청남도,당진시,8854
2026,2,202602,2026-02-01,1,Q1,충청남도,당진시,8780
2022,1,202201,2022-01-01,1,Q1,충청남도,보령시,2778
2022,2,202202,2022-02-01,1,Q1,충청남도,보령시,2740
2022,3,202203,2022-03-01,1,Q1,충청남도,보령시,2732
2022,4,202204,2022-04-01,2,Q2,충청남도,보령시,2739
2022,5,202205,2022-05-01,2,Q2,충청남도,보령시,2821
2022,6,202206,2022-06-01,2,Q2,충청남도,보령시,2832
2022,7,202207,2022-07-01,3,Q3,충청남도,보령시,2862
2022,8,202208,2022-08-01,3,Q3,충청남도,보령시,2905
2022,9,202209,2022-09-01,3,Q3,충청남도,보령시,2940
2022,10,202210,2022-10-01,4,Q4,충청남도,보령시,2978
2022,11,202211,2022-11-01,4,Q4,충청남도,보령시,3236
2022,12,202212,2022-12-01,4,Q4,충청남도,보령시,3232
2023,1,202301,2023-01-01,1,Q1,충청남도,보령시,3229
2023,2,202302,2023-02-01,1,Q1,충청남도,보령시,3233
2023,3,202303,2023-03-01,1,Q1,충청남도,보령시,3305
2023,4,202304,2023-04-01,2,Q2,충청남도,보령시,3367
2023,5,202305,2023-05-01,2,Q2,충청남도,보령시,3607
2023,6,202306,2023-06-01,2,Q2,충청남도,보령시,3676
2023,7,202307,2023-07-01,3,Q3,충청남도,보령시,3715
2023,8,202308,2023-08-01,3,Q3,충청남도,보령시,3762
2023,9,202309,2023-09-01,3,Q3,충청남도,보령시,4044
2023,10,202310,2023-10-01,4,Q4,충청남도,보령시,4095
2023,11,202311,2023-11-01,4,Q4,충청남도,보령시,4286
2023,12,202312,2023-12-01,4,Q4,충청남도,보령시,4251
2024,1,202401,2024-01-01,1,Q1,충청남도,보령시,4170
2024,2,202402,2024-02-01,1,Q1,충청남도,보령시,4175
2024,3,202403,2024-03-01,1,Q1,충청남도,보령시,4247
2024,4,202404,2024-04-01,2,Q2,충청남도,보령시,4397
2024,5,202405,2024-05-01,2,Q2,충청남도,보령시,4410
2024,6,202406,2024-06-01,2,Q2,충청남도,보령시,4454
2024,7,202407,2024-07-01,3,Q3,충청남도,보령시,4554
2024,8,202408,2024-08-01,3,Q3,충청남도,보령시,4585
2024,9,202409,2024-09-01,3,Q3,충청남도,보령시,4800
2024,10,202410,2024-10-01,4,Q4,충청남도,보령시,5017
2024,11,202411,2024-11-01,4,Q4,충청남도,보령시,4979
2024,12,202412,2024-12-01,4,Q4,충청남도,보령시,4820
2025,1,202501,2025-01-01,1,Q1,충청남도,보령시,4754
2025,2,202502,2025-02-01,1,Q1,충청남도,보령시,4804
2025,3,202503,2025-03-01,1,Q1,충청남도,보령시,4781
2025,4,202504,2025-04-01,2,Q2,충청남도,보령시,4867
2025,5,202505,2025-05-01,2,Q2,충청남도,보령시,4946
2025,6,202506,2025-06-01,2,Q2,충청남도,보령시,4987
2025,7,202507,2025-07-01,3,Q3,충청남도,보령시,4994
2025,8,202508,2025-08-01,3,Q3,충청남도,보령시,4974
2025,9,202509,2025-09-01,3,Q3,충청남도,보령시,4950
2025,10,202510,2025-10-01,4,Q4,충청남도,보령시,5253
2025,11,202511,2025-11-01,4,Q4,충청남도,보령시,5223
2025,12,202512,2025-12-01,4,Q4,충청남도,보령시,5152
2026,1,202601,2026-01-01,1,Q1,충청남도,보령시,5101
2026,2,202602,2026-02-01,1,Q1,충청남도,보령시,4938
2022,1,202201,2022-01-01,1,Q1,충청남도,부여군,1122
2022,2,202202,2022-02-01,1,Q1,충청남도,부여군,1125
2022,3,202203,2022-03-01,1,Q1,충청남도,부여군,1142
2022,4,202204,2022-04-01,2,Q2,충청남도,부여군,1161
2022,5,202205,2022-05-01,2,Q2,충청남도,부여군,1193
2022,6,202206,2022-06-01,2,Q2,충청남도,부여군,1293
2022,7,202207,2022-07-01,3,Q3,충청남도,부여군,1334
2022,8,202208,2022-08-01,3,Q3,충청남도,부여군,1360
2022,9,202209,2022-09-01,3,Q3,충청남도,부여군,1364
2022,10,202210,2022-10-01,4,Q4,충청남도,부여군,1332
2022,11,202211,2022-11-01,4,Q4,충청남도,부여군,1333
2022,12,202212,2022-12-01,4,Q4,충청남도,부여군,1374
2023,1,202301,2023-01-01,1,Q1,충청남도,부여군,1411
2023,2,202302,2023-02-01,1,Q1,충청남도,부여군,1428
2023,3,202303,2023-03-01,1,Q1,충청남도,부여군,1447
2023,4,202304,2023-04-01,2,Q2,충청남도,부여군,1584
2023,5,202305,2023-05-01,2,Q2,충청남도,부여군,1592
2023,6,202306,2023-06-01,2,Q2,충청남도,부여군,1595
2023,7,202307,2023-07-01,3,Q3,충청남도,부여군,1622
2023,8,202308,2023-08-01,3,Q3,충청남도,부여군,1644
2023,9,202309,2023-09-01,3,Q3,충청남도,부여군,1688
2023,10,202310,2023-10-01,4,Q4,충청남도,부여군,1685
2023,11,202311,2023-11-01,4,Q4,충청남도,부여군,1768
2023,12,202312,2023-12-01,4,Q4,충청남도,부여군,1747
2024,1,202401,2024-01-01,1,Q1,충청남도,부여군,1770
2024,2,202402,2024-02-01,1,Q1,충청남도,부여군,1796
2024,3,202403,2024-03-01,1,Q1,충청남도,부여군,1814
2024,4,202404,2024-04-01,2,Q2,충청남도,부여군,1840
2024,5,202405,2024-05-01,2,Q2,충청남도,부여군,1926
2024,6,202406,2024-06-01,2,Q2,충청남도,부여군,1998
2024,7,202407,2024-07-01,3,Q3,충청남도,부여군,1997
2024,8,202408,2024-08-01,3,Q3,충청남도,부여군,2018
2024,9,202409,2024-09-01,3,Q3,충청남도,부여군,2039
2024,10,202410,2024-10-01,4,Q4,충청남도,부여군,2073
2024,11,202411,2024-11-01,4,Q4,충청남도,부여군,2078
2024,12,202412,2024-12-01,4,Q4,충청남도,부여군,1976
2025,1,202501,2025-01-01,1,Q1,충청남도,부여군,1897
2025,2,202502,2025-02-01,1,Q1,충청남도,부여군,1880
2025,3,202503,2025-03-01,1,Q1,충청남도,부여군,1910
2025,4,202504,2025-04-01,2,Q2,충청남도,부여군,1918
2025,5,202505,2025-05-01,2,Q2,충청남도,부여군,2029
2025,6,202506,2025-06-01,2,Q2,충청남도,부여군,2094
2025,7,202507,2025-07-01,3,Q3,충청남도,부여군,2208
2025,8,202508,2025-08-01,3,Q3,충청남도,부여군,2209
2025,9,202509,2025-09-01,3,Q3,충청남도,부여군,2227
2025,10,202510,2025-10-01,4,Q4,충청남도,부여군,2247
2025,11,202511,2025-11-01,4,Q4,충청남도,부여군,2190
2025,12,202512,2025-12-01,4,Q4,충청남도,부여군,2145
2026,1,202601,2026-01-01,1,Q1,충청남도,부여군,2133
2026,2,202602,2026-02-01,1,Q1,충청남도,부여군,2135
2022,1,202201,2022-01-01,1,Q1,충청남도,서산시,3835
2022,2,202202,2022-02-01,1,Q1,충청남도,서산시,3830
2022,3,202203,2022-03-01,1,Q1,충청남도,서산시,3841
2022,4,202204,2022-04-01,2,Q2,충청남도,서산시,3863
2022,5,202205,2022-05-01,2,Q2,충청남도,서산시,3886
2022,6,202206,2022-06-01,2,Q2,충청남도,서산시,3949
2022,7,202207,2022-07-01,3,Q3,충청남도,서산시,4029
2022,8,202208,2022-08-01,3,Q3,충청남도,서산시,4122
2022,9,202209,2022-09-01,3,Q3,충청남도,서산시,4231
2022,10,202210,2022-10-01,4,Q4,충청남도,서산시,4303
2022,11,202211,2022-11-01,4,Q4,충청남도,서산시,4355
2022,12,202212,2022-12-01,4,Q4,충청남도,서산시,4398
2023,1,202301,2023-01-01,1,Q1,충청남도,서산시,4399
2023,2,202302,2023-02-01,1,Q1,충청남도,서산시,4451
2023,3,202303,2023-03-01,1,Q1,충청남도,서산시,4546
2023,4,202304,2023-04-01,2,Q2,충청남도,서산시,4611
2023,5,202305,2023-05-01,2,Q2,충청남도,서산시,4701
2023,6,202306,2023-06-01,2,Q2,충청남도,서산시,4816
2023,7,202307,2023-07-01,3,Q3,충청남도,서산시,4853
2023,8,202308,2023-08-01,3,Q3,충청남도,서산시,4901
2023,9,202309,2023-09-01,3,Q3,충청남도,서산시,5072
2023,10,202310,2023-10-01,4,Q4,충청남도,서산시,5097
2023,11,202311,2023-11-01,4,Q4,충청남도,서산시,5106
2023,12,202312,2023-12-01,4,Q4,충청남도,서산시,5121
2024,1,202401,2024-01-01,1,Q1,충청남도,서산시,5121
2024,2,202402,2024-02-01,1,Q1,충청남도,서산시,5107
2024,3,202403,2024-03-01,1,Q1,충청남도,서산시,5205
2024,4,202404,2024-04-01,2,Q2,충청남도,서산시,5414
2024,5,202405,2024-05-01,2,Q2,충청남도,서산시,5497
